day,cloud_cover_total,weather,summary,weather_id,precipitation_type,precipitation_total,temperature,wind_speed,air_defense,aircraft,artillery_systems,bbm,cruise_missiles,helicopters,rszv,ships,special_equipment,submarines,tanks,uavs,vehicles,personnel
2022-08-17,18.95833333333333,Sunny,Sunny,sunny,none,0.0166666666666666,24.23333333333333,1.9,0,0,4,10,0,0,0,0,1,0,6,2,5,200
2022-08-18,36.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0708333333333333,23.441666666666663,1.1875,0,1,17,17,0,1,2,0,0,0,3,1,7,200
2022-08-19,67.66666666666667,Partly sunny,Partly sunny,partly_sunny,none,0.1374999999999999,22.5,1.5125,5,0,6,16,0,0,1,0,1,0,10,2,69,400
2022-08-20,58.958333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0958333333333333,21.7875,4.058333333333334,0,0,2,17,0,0,0,0,3,0,8,8,7,200
2022-08-21,33.666666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,23.175,5.179166666666666,0,0,10,12,0,0,0,0,2,0,5,3,6,300
2022-08-22,0.625,Sunny,Sunny,sunny,none,0.0,25.054166666666664,6.395833333333333,4,0,4,6,4,1,0,0,0,0,7,9,6,200
2022-08-23,0.0,Sunny,Sunny,sunny,none,0.0,25.579166666666666,6.004166666666666,1,0,1,8,2,0,0,0,0,0,2,2,1,150
2022-08-24,1.375,Sunny,Sunny,sunny,none,0.0,25.1125,5.8,1,0,3,5,0,1,0,0,0,0,3,2,10,150
2022-08-25,64.54166666666667,Partly sunny,Partly sunny,partly_sunny,none,0.0,25.3125,6.141666666666667,1,0,1,2,0,3,6,0,0,0,5,9,0,150
2022-08-26,70.29166666666667,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.308333333333334,5.733333333333333,0,0,3,6,0,0,0,0,0,0,7,6,2,400
2022-08-27,58.25,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.78333333333333,4.575,0,0,5,3,0,0,2,0,0,0,3,2,3,250
2022-08-28,33.791666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.1541666666666666,25.40833333333333,3.0,0,0,5,3,0,0,0,0,0,0,3,2,6,250
2022-08-29,2.5416666666666665,Sunny,Sunny,sunny,none,0.0,23.791666666666668,1.675,1,0,10,12,0,1,5,0,2,0,5,6,17,350
2022-08-30,15.333333333333334,Sunny,Sunny,sunny,none,0.0,24.116666666666664,1.3083333333333331,2,0,19,25,0,1,3,0,2,0,7,3,29,450
2022-08-31,31.041666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.4875,1.5958333333333332,1,0,12,18,0,0,3,0,0,0,20,2,19,350
2022-09-01,44.04166666666666,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,21.52083333333333,2.95,1,0,24,33,0,1,2,0,1,0,23,2,3,450
2022-09-02,16.583333333333332,Sunny,Sunny,sunny,none,0.0,17.620833333333334,3.3875,0,0,11,21,2,0,2,0,1,0,12,2,8,350
2022-09-03,68.0,Overcast,Overcast,overcast,none,0.0083333333333333,18.1625,4.766666666666667,0,1,8,37,5,0,4,0,0,0,25,11,21,350
2022-09-04,71.16666666666667,Overcast,Overcast,overcast,none,0.0666666666666666,12.404166666666669,4.808333333333334,3,1,13,27,0,1,1,0,1,0,15,0,8,450
2022-09-05,51.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,12.425,2.3375,0,0,10,29,2,0,0,0,1,0,19,3,10,300
2022-09-06,52.708333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,10.904166666666669,3.108333333333333,0,0,22,25,4,1,2,0,2,0,9,9,19,350
2022-09-07,63.54166666666666,Overcast,Overcast,overcast,none,0.0,10.108333333333333,1.7875,0,1,15,36,5,1,4,0,0,0,20,4,15,460
2022-09-08,36.083333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,12.729166666666666,1.8333333333333333,3,2,32,37,0,2,5,0,1,0,15,4,24,640
2022-09-09,83.16666666666667,Overcast,Overcast,overcast,none,0.0,14.079166666666666,2.0083333333333333,0,0,11,18,0,1,1,0,4,0,10,4,55,650
2022-09-10,44.91666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,13.454166666666666,3.8333333333333335,3,0,22,9,1,1,5,0,2,0,14,10,27,350
2022-09-11,74.45833333333333,Overcast,Overcast,overcast,none,0.1083333333333333,15.375,5.075,0,3,4,33,1,1,0,0,1,0,18,4,19,400
2022-09-12,88.25,Rain,Rain,rain,rain,0.5333333333333333,15.483333333333334,2.6916666666666664,0,1,6,23,0,0,0,0,0,0,14,1,18,300
2022-09-13,57.583333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,15.1625,2.908333333333333,3,1,10,22,17,0,0,0,0,0,7,1,6,350
2022-09-14,67.41666666666667,Partly sunny,Partly sunny,partly_sunny,none,0.0333333333333333,13.245833333333332,3.3833333333333333,2,2,11,3,0,2,0,0,3,0,5,4,32,350
2022-09-15,94.54166666666669,Overcast,Overcast,overcast,none,0.2916666666666667,17.016666666666666,4.633333333333334,0,4,5,17,0,0,0,0,0,0,13,0,21,200
2022-09-16,81.83333333333333,Overcast,Overcast,overcast,none,0.1125,19.183333333333334,3.075,1,0,7,8,0,1,1,0,1,0,6,0,28,200
2022-09-17,60.583333333333336,Overcast,Overcast,overcast,none,0.0,18.5625,2.279166666666667,0,1,4,11,3,0,0,0,0,0,3,3,21,200
2022-09-18,45.458333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,22.3875,4.779166666666667,0,0,3,17,2,1,0,0,1,0,8,7,7,230
2022-09-19,7.958333333333333,Sunny,Sunny,sunny,none,0.0,13.816666666666668,3.3833333333333333,0,0,4,2,0,0,0,0,3,0,2,2,3,170
2022-09-20,53.5,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.770833333333334,2.5125,0,1,10,4,1,0,6,0,0,0,4,5,6,160
2022-09-21,26.75,Sunny,Sunny,sunny,none,0.0,13.183333333333332,2.2875,0,1,17,24,0,0,0,0,0,0,11,7,23,300
2022-09-22,87.33333333333333,Overcast,Overcast,overcast,none,0.1458333333333333,12.741666666666667,1.8666666666666665,1,0,1,28,1,1,0,0,0,0,9,9,20,400
2022-09-23,57.708333333333336,Sunny,Sunny,sunny,none,0.2333333333333333,9.658333333333331,3.525,1,1,14,20,0,1,8,0,1,0,18,9,29,550
2022-09-24,59.75,Partly sunny,Partly sunny,partly_sunny,none,0.0833333333333333,9.391666666666667,3.220833333333333,0,1,6,11,0,1,1,0,0,0,8,6,22,240
2022-09-25,84.91666666666667,Overcast,Overcast,overcast,none,0.0,10.941666666666668,5.020833333333333,1,4,7,25,1,0,1,0,4,0,13,10,20,400
2022-09-26,80.66666666666667,Overcast,Overcast,overcast,none,0.0,14.2375,3.2,1,1,1,25,0,4,2,0,1,0,15,4,10,500
2022-09-27,98.08333333333331,Overcast,Overcast,overcast,none,0.0291666666666666,15.9875,3.325,3,1,9,24,0,0,1,0,0,0,16,7,19,550
2022-09-28,91.75,Light rain,Light rain,light_rain,none,0.2416666666666666,15.675,2.9916666666666667,0,1,3,8,1,0,0,0,0,0,6,12,12,400
2022-09-29,79.54166666666667,Overcast,Overcast,overcast,none,0.0,15.004166666666668,1.3541666666666667,0,0,4,20,4,0,0,0,0,0,13,6,9,430
2022-09-30,67.83333333333333,Partly sunny,Partly sunny,partly_sunny,none,0.0,16.2625,2.7,1,2,6,23,0,1,2,0,0,0,13,8,17,500
2022-10-01,73.16666666666667,Overcast,Overcast,overcast,none,0.0,17.875,2.7458333333333336,0,0,6,17,0,1,3,0,0,0,16,6,18,530
2022-10-02,99.66666666666669,Overcast,Overcast,overcast,none,0.7458333333333332,17.6125,4.7625,0,0,8,26,0,1,1,0,0,0,23,6,10,500
2022-10-03,73.91666666666667,Overcast,Overcast,overcast,none,0.0,12.8625,4.295833333333333,0,1,0,16,0,1,1,0,0,0,3,11,15,320
2022-10-04,50.958333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,12.0875,3.125,1,1,2,27,0,0,2,0,0,0,44,2,12,370
2022-10-05,38.5,Sunny,Sunny,sunny,none,0.0,10.054166666666667,2.9,0,0,7,20,0,4,1,0,1,0,11,4,18,200
2022-10-06,17.958333333333332,Sunny,Sunny,sunny,none,0.0,11.095833333333331,2.2625,0,0,10,26,0,0,3,0,2,0,14,15,13,330
2022-10-07,19.541666666666668,Sunny,Sunny,sunny,none,0.0,13.358333333333334,2.5166666666666666,0,0,31,29,0,1,0,0,1,0,17,20,8,350
2022-10-08,38.66666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.025,4.108333333333333,3,0,4,18,0,1,1,0,1,0,6,12,13,380
2022-10-09,93.58333333333331,Overcast,Overcast,overcast,none,0.0,13.995833333333332,3.3833333333333333,0,0,18,22,1,1,3,0,0,0,14,7,15,440
2022-10-10,97.66666666666669,Overcast,Overcast,overcast,none,0.1625,11.5625,3.0500000000000003,1,1,9,16,2,0,5,0,0,0,9,11,18,370
2022-10-11,93.75,Overcast,Overcast,overcast,none,0.1708333333333333,9.375,5.0125,0,1,10,7,46,0,0,0,0,0,9,17,8,240
2022-10-12,9.625,Sunny,Sunny,sunny,none,0.0,8.533333333333333,2.725,2,0,43,0,21,0,2,0,4,0,1,35,10,270
2022-10-13,68.04166666666667,Partly sunny,Partly sunny,partly_sunny,none,0.0,8.616666666666667,2.083333333333333,0,0,17,11,0,5,2,0,0,0,6,33,9,420
2022-10-14,63.91666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,6.754166666666666,2.458333333333333,3,0,10,5,0,0,5,0,2,0,10,17,9,500
2022-10-15,6.166666666666667,Sunny,Sunny,sunny,none,0.0,5.3125,3.3166666666666664,0,0,16,7,0,2,3,0,0,0,3,11,7,400
2022-10-16,47.958333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,7.033333333333334,3.8375,0,0,7,14,0,0,0,0,1,0,5,14,8,300
2022-10-17,6.583333333333333,Sunny,Sunny,sunny,none,0.0,7.066666666666666,2.458333333333333,1,0,10,12,0,0,1,0,1,0,8,17,10,320
2022-10-18,14.125,Sunny,Sunny,sunny,none,0.0,9.229166666666666,2.2875,1,0,23,14,2,0,6,0,0,0,11,35,16,530
2022-10-19,63.16666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,10.4125,2.733333333333333,1,1,15,16,5,0,0,0,2,0,6,10,14,430
2022-10-20,96.66666666666669,Rain,Rain,rain,rain,1.025,8.429166666666667,3.5708333333333333,0,0,9,20,6,1,0,0,1,0,13,25,6,370
2022-10-21,88.375,Overcast,Overcast,overcast,none,0.0,5.275,4.066666666666666,0,0,2,3,0,0,0,0,0,0,6,14,1,100
2022-10-22,88.95833333333333,Overcast,Overcast,overcast,none,0.0,5.429166666666667,2.370833333333333,0,1,5,8,0,0,1,0,1,0,6,16,15,320
2022-10-23,99.33333333333331,Rain,Rain,rain,rain,0.475,8.725,3.875,0,0,14,18,21,2,1,0,0,0,5,20,18,400
2022-10-24,98.45833333333331,Overcast,Overcast,overcast,none,0.0124999999999999,8.941666666666666,4.025,0,0,6,11,0,0,1,0,1,0,6,9,5,470
2022-10-25,92.16666666666669,Overcast,Overcast,overcast,none,0.0,9.766666666666667,2.433333333333333,1,1,1,26,0,3,2,0,0,0,21,2,10,480
2022-10-26,99.625,Overcast,Overcast,overcast,rain,0.5,11.066666666666668,4.125,2,0,12,30,0,0,2,0,0,0,17,7,22,480
2022-10-27,92.625,Overcast,Overcast,overcast,none,0.0,9.345833333333331,4.220833333333333,0,0,4,13,1,1,0,0,1,0,3,19,2,320
2022-10-28,58.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,6.995833333333334,3.345833333333333,0,1,8,14,0,2,0,0,1,0,9,3,10,480
2022-10-29,95.20833333333331,Overcast,Overcast,overcast,none,0.0583333333333333,8.508333333333333,2.9458333333333333,3,1,10,23,0,1,1,0,1,0,19,5,19,550
2022-10-30,87.79166666666667,Overcast,Overcast,overcast,none,0.1666666666666666,10.604166666666666,5.2,2,1,16,52,1,0,3,0,2,0,13,6,13,950
2022-10-31,53.16666666666666,Sunny,Sunny,sunny,none,0.0249999999999999,5.4125000000000005,5.058333333333334,0,1,4,32,0,1,0,0,0,0,14,1,8,620
2022-11-01,30.916666666666668,Sunny,Sunny,sunny,none,0.0,1.7083333333333333,3.5416666666666665,0,1,2,16,45,4,0,0,0,0,12,2,15,650
2022-11-02,91.20833333333331,Overcast,Overcast,overcast,none,0.0,4.883333333333334,1.9583333333333333,1,1,3,24,0,1,4,0,0,0,16,23,10,800
2022-11-03,51.91666666666666,Mostly sunny,Mostly sunny,mostly_sunny,none,0.0541666666666666,5.470833333333334,1.9583333333333333,0,0,22,27,0,0,3,0,1,0,20,4,9,730
2022-11-04,95.29166666666669,Overcast,Overcast,overcast,none,0.0916666666666666,4.7,1.6875,3,0,17,28,0,0,1,0,0,0,16,8,12,840
2022-11-05,97.375,Overcast,Overcast,overcast,none,0.0249999999999999,3.654166666666667,1.975,1,0,4,21,2,2,0,0,0,0,8,12,10,600
2022-11-06,95.0,Overcast,Overcast,overcast,none,0.0,2.091666666666667,2.708333333333333,0,0,5,10,0,0,0,0,0,0,7,3,7,490
2022-11-07,69.20833333333333,Overcast,Overcast,overcast,none,0.0,2.375,3.1125000000000003,0,0,1,19,0,0,0,0,2,0,6,7,8,530
2022-11-08,22.75,Sunny,Sunny,sunny,none,0.0,1.425,2.0875,1,1,9,24,0,0,0,0,2,0,15,4,17,710
2022-11-09,97.5,Overcast,Overcast,overcast,none,0.0,3.5541666666666667,1.7958333333333334,2,0,11,12,0,0,2,0,0,0,15,7,11,780
2022-11-10,97.41666666666669,Overcast,Overcast,overcast,none,0.0,4.9375,2.3833333333333333,0,0,3,16,0,0,0,0,0,0,3,16,15,740
2022-11-11,99.66666666666669,Overcast,Overcast,overcast,none,0.0,5.795833333333333,1.125,0,0,12,14,0,1,0,0,0,0,10,6,17,710
2022-11-12,87.83333333333333,Overcast,Overcast,overcast,none,0.0,6.4125000000000005,3.341666666666667,0,0,12,34,0,0,0,0,1,0,24,1,20,810
2022-11-13,84.33333333333333,Overcast,Overcast,overcast,none,0.0,8.3875,5.391666666666667,1,0,8,12,0,0,0,0,0,0,2,1,16,650
2022-11-14,72.91666666666667,Overcast,Overcast,overcast,none,0.0,4.158333333333333,3.5041666666666664,0,0,2,6,0,0,0,0,0,0,8,2,21,510
2022-11-15,31.625,Partly sunny,Partly sunny,partly_sunny,none,0.0,0.0999999999999999,2.0,2,0,11,25,0,0,0,0,0,0,13,2,35,710
2022-11-16,88.95833333333333,Overcast,Overcast,overcast,none,0.0,2.7541666666666664,2.8541666666666665,1,0,10,24,75,0,0,0,0,0,10,14,9,630
2022-11-17,99.95833333333331,Overcast,Overcast,overcast,none,0.6124999999999999,6.108333333333333,3.7083333333333335,0,0,0,7,0,0,0,0,0,0,7,6,2,400
2022-11-18,99.70833333333331,Overcast,Overcast,overcast,none,0.0333333333333333,2.670833333333333,3.0,0,0,5,4,6,0,0,0,1,0,1,5,4,350
2022-11-19,99.83333333333331,Overcast,Overcast,overcast,none,0.1875,6.15,5.241666666666666,0,0,2,7,0,0,0,0,0,0,6,0,2,420
2022-11-20,100.0,Overcast,Overcast,overcast,none,0.0333333333333333,3.6833333333333336,2.9625,0,0,1,2,0,0,0,0,0,0,1,1,3,330
2022-11-21,94.16666666666669,Overcast,Overcast,overcast,none,0.0,10.929166666666667,3.6208333333333336,0,0,2,5,0,0,0,0,0,0,6,0,7,390
2022-11-22,92.04166666666669,Rain,Rain,rain,rain,0.4791666666666667,8.483333333333333,3.9916666666666663,0,0,12,5,0,0,2,0,0,0,3,0,15,400
2022-11-23,60.708333333333336,Overcast,Overcast,overcast,none,0.0,0.7791666666666667,3.5541666666666667,0,0,5,5,0,0,0,0,0,0,2,0,3,410
2022-11-24,97.625,Overcast,Overcast,overcast,none,0.0,4.075,3.7416666666666663,0,0,2,7,51,0,0,0,0,0,1,10,4,310
2022-11-25,99.70833333333331,Overcast,Overcast,overcast,none,0.0,4.779166666666667,4.791666666666667,0,0,6,5,0,0,0,0,2,0,1,6,4,430
2022-11-26,100.0,Overcast,Overcast,overcast,none,0.0,2.9250000000000003,3.325,0,0,1,4,0,0,0,0,0,0,2,1,2,560
2022-11-27,99.95833333333331,Overcast,Overcast,overcast,none,0.0,2.3000000000000003,2.25,0,0,1,8,0,0,0,0,0,0,4,1,6,600
2022-11-28,99.29166666666669,Overcast,Overcast,overcast,none,0.0,-0.0625,3.675,0,0,2,5,0,0,0,0,0,0,3,0,4,590
2022-11-29,80.75,Overcast,Overcast,overcast,none,0.0,-2.066666666666667,5.3875,0,2,2,5,0,0,0,0,0,0,3,0,7,480
2022-11-30,79.20833333333333,Overcast,Overcast,overcast,none,0.0,-1.7041666666666666,6.545833333333333,1,0,1,6,0,0,0,0,0,0,3,7,6,500
2022-12-01,68.04166666666667,Overcast,Overcast,overcast,none,0.0,-1.5,6.375,0,0,2,5,0,0,0,0,0,0,1,0,12,560
2022-12-02,98.45833333333331,Overcast,Overcast,overcast,none,0.0,-1.8916666666666664,6.308333333333334,0,0,1,6,0,1,0,0,0,0,1,2,23,650
2022-12-03,51.875,Overcast,Overcast,overcast,none,0.0,-5.191666666666666,6.125,0,0,1,3,0,1,0,0,0,0,1,8,8,510
2022-12-04,47.0,Partly sunny,Partly sunny,partly_sunny,none,0.0,-8.279166666666667,5.483333333333333,0,1,2,6,0,0,0,0,0,0,5,1,7,550
2022-12-05,6.583333333333333,Sunny,Sunny,sunny,none,0.0,-7.75,4.916666666666667,1,0,6,8,0,1,0,0,0,0,2,9,18,540
2022-12-06,5.666666666666667,Sunny,Sunny,sunny,none,0.0,-6.441666666666666,5.05,0,0,1,5,61,0,0,0,0,0,5,5,8,510
2022-12-07,83.04166666666667,Overcast,Overcast,overcast,none,0.0208333333333333,-6.395833333333333,5.395833333333333,0,0,8,4,0,0,0,0,0,0,6,14,21,540
2022-12-08,99.41666666666669,Overcast,Overcast,overcast,none,0.0,-1.9166666666666667,4.545833333333333,0,0,2,2,0,0,0,0,1,0,2,2,2,340
2022-12-09,93.08333333333331,Overcast,Overcast,overcast,none,0.0333333333333333,0.3125,4.420833333333333,0,0,1,1,0,0,0,0,0,0,0,0,3,310
2022-12-10,99.29166666666669,Overcast,Overcast,overcast,none,0.0208333333333333,3.4625,4.679166666666666,0,0,1,5,0,0,2,0,3,0,3,0,4,370
2022-12-11,73.54166666666667,Overcast,Overcast,overcast,none,0.0333333333333333,4.1000000000000005,5.283333333333333,0,0,1,3,0,0,0,0,0,0,2,10,5,380
2022-12-12,99.75,Overcast,Overcast,overcast,none,0.2333333333333333,3.158333333333333,5.520833333333333,0,0,1,8,0,0,0,0,2,0,24,4,4,620
2022-12-13,99.25,Overcast,Overcast,overcast,none,0.1458333333333333,3.6666666666666665,4.9,0,0,2,2,0,0,7,0,1,0,0,0,5,500
2022-12-14,90.04166666666667,Overcast,Overcast,overcast,none,0.0,-2.1333333333333333,2.308333333333333,0,0,0,7,0,0,0,0,1,0,4,0,13,740
2022-12-15,93.79166666666669,Overcast,Overcast,overcast,none,0.05,-2.0166666666666666,4.158333333333333,0,0,12,9,0,0,2,0,1,0,5,27,1,590
2022-12-16,100.0,Overcast,Overcast,overcast,none,0.0,0.6291666666666667,2.533333333333333,0,0,3,6,0,0,4,0,0,0,5,4,0,680
2022-12-17,96.95833333333331,Overcast,Overcast,overcast,none,0.075,6.1875,4.904166666666667,0,0,1,6,61,0,0,0,2,0,5,0,14,420
2022-12-18,95.54166666666669,Overcast,Overcast,overcast,none,0.0583333333333333,3.125,4.108333333333333,0,0,1,5,0,0,0,0,0,0,2,1,2,590
2022-12-19,51.91666666666666,Overcast,Overcast,overcast,none,0.0,-3.016666666666667,4.470833333333333,1,0,5,6,0,0,0,0,1,0,1,8,13,520
2022-12-20,53.708333333333336,Overcast,Overcast,overcast,none,0.0,-4.3,1.9791666666666667,0,0,7,5,0,2,0,0,2,0,7,23,7,430
2022-12-21,97.20833333333331,Overcast,Overcast,overcast,none,0.0375,-0.375,2.5458333333333334,0,1,12,5,0,1,2,0,1,0,7,8,9,510
2022-12-22,83.45833333333333,Overcast,Overcast,overcast,none,0.0,0.3916666666666666,2.670833333333333,0,1,6,2,0,0,1,0,0,0,1,5,7,660
2022-12-23,87.625,Overcast,Overcast,overcast,none,0.0,0.4458333333333333,2.2958333333333334,0,0,6,5,0,0,1,0,0,0,2,5,7,550
2022-12-24,99.16666666666669,Overcast,Overcast,overcast,none,0.0,-0.1124999999999999,2.308333333333333,0,0,4,8,0,0,4,0,0,0,1,8,5,480
2022-12-25,96.0,Overcast,Overcast,overcast,none,0.0,1.2166666666666666,2.083333333333333,0,0,3,16,0,0,0,0,0,0,5,0,8,620
2022-12-26,100.0,Overcast,Overcast,overcast,none,0.0666666666666666,1.5666666666666669,1.65,0,0,5,7,0,0,0,0,0,0,5,1,12,550
2022-12-27,100.0,Overcast,Overcast,overcast,rain,0.4166666666666667,2.0541666666666667,3.3708333333333336,0,0,2,7,0,0,0,0,1,0,0,0,5,620
2022-12-28,87.04166666666667,Overcast,Overcast,overcast,none,0.0541666666666666,2.1375,4.9125000000000005,0,0,1,13,0,0,0,0,0,0,1,0,8,550
2022-12-29,82.75,Overcast,Overcast,overcast,none,0.0,0.5,3.341666666666667,0,0,5,10,0,1,5,0,0,0,1,10,15,790
2022-12-30,64.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,3.7291666666666665,3.775,0,0,6,12,58,0,0,0,1,0,8,23,8,690
2022-12-31,96.04166666666669,Overcast,Overcast,overcast,none,0.0,2.8041666666666667,3.1833333333333336,1,0,6,16,0,1,0,0,0,0,3,6,24,710
2023-01-01,88.16666666666667,Overcast,Overcast,overcast,none,0.0,4.570833333333334,4.733333333333333,0,0,5,9,12,0,0,0,1,0,2,46,13,760
2023-01-02,62.16666666666666,Overcast,Overcast,overcast,none,0.0,6.279166666666666,3.5416666666666665,0,0,6,9,0,0,0,0,0,0,0,44,5,720
2023-01-03,65.29166666666667,Overcast,Overcast,overcast,none,0.0,6.2375,3.966666666666667,1,0,6,7,0,1,1,0,0,0,5,3,10,750
2023-01-04,88.08333333333333,Overcast,Overcast,overcast,none,0.0,3.2458333333333336,4.145833333333333,1,0,6,6,0,0,0,0,0,0,2,3,10,720
2023-01-05,99.08333333333331,Overcast,Overcast,overcast,none,0.2375,1.7,4.566666666666666,0,1,12,2,0,1,2,0,1,0,3,2,14,810
2023-01-06,94.91666666666669,Overcast,Overcast,overcast,none,0.0999999999999999,-0.3166666666666667,4.854166666666667,0,1,8,16,0,1,5,0,0,0,23,0,38,530
2023-01-07,6.583333333333333,Sunny,Sunny,sunny,none,0.0,-12.9625,2.8000000000000003,2,0,3,1,0,0,0,0,0,0,2,0,1,490
2023-01-08,1.9166666666666667,Sunny,Sunny,sunny,none,0.0,-14.495833333333332,1.4375,0,0,3,5,0,0,0,0,1,0,3,5,3,430
2023-01-09,11.375,Sunny,Sunny,sunny,none,0.0,-12.354166666666666,3.5125,0,0,4,17,0,3,3,0,0,0,11,7,8,590
2023-01-10,64.0,Overcast,Overcast,overcast,none,0.0,-12.925,6.029166666666666,0,0,4,7,0,0,0,0,0,0,4,4,8,710
2023-01-11,36.29166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,-10.5,6.545833333333333,0,0,5,5,0,0,3,0,1,0,10,2,9,490
2023-01-12,96.20833333333331,Overcast,Overcast,overcast,none,0.0,-5.258333333333334,4.945833333333334,1,0,4,0,0,1,0,0,0,0,0,3,0,430
2023-01-13,98.29166666666669,Overcast,Overcast,overcast,none,0.0,-1.975,3.783333333333333,0,1,4,8,0,0,0,0,0,0,4,0,7,740
2023-01-14,98.75,Overcast,Overcast,overcast,none,0.0,-1.625,3.6125,1,0,4,6,0,0,0,0,2,0,6,2,13,530
2023-01-15,99.20833333333331,Overcast,Overcast,overcast,none,0.0041666666666666,-2.4791666666666665,2.908333333333333,0,0,4,10,26,0,0,0,1,0,2,5,0,630
2023-01-16,70.95833333333333,Overcast,Overcast,overcast,none,0.0,-1.625,2.341666666666667,1,0,5,21,0,0,1,0,3,0,12,0,24,790
2023-01-17,80.29166666666667,Overcast,Overcast,overcast,none,0.0,-0.0291666666666666,4.75,0,0,5,11,0,0,3,0,0,0,3,0,7,870
2023-01-18,71.75,Overcast,Overcast,overcast,none,0.0,1.0208333333333333,4.741666666666666,0,1,4,10,0,0,1,0,0,0,9,4,12,820
2023-01-19,35.583333333333336,Sunny,Sunny,sunny,none,0.0,2.370833333333333,4.55,0,0,14,10,0,1,0,0,0,0,6,6,7,760
2023-01-20,90.54166666666669,Overcast,Overcast,overcast,none,0.0,0.2583333333333333,5.4875,0,0,7,6,0,0,0,0,0,0,3,4,7,770
2023-01-21,98.91666666666669,Overcast,Overcast,overcast,none,0.0,-1.2291666666666667,5.208333333333333,0,0,6,15,0,0,1,0,3,0,1,5,15,860
2023-01-22,99.04166666666669,Overcast,Overcast,overcast,none,0.0,-0.8458333333333333,3.8666666666666663,0,0,9,12,0,0,2,0,0,0,5,1,14,600
2023-01-23,22.166666666666668,Mostly sunny,Mostly sunny,mostly_sunny,none,0.0,-1.8291666666666664,4.620833333333334,0,0,2,8,0,0,2,0,0,0,5,2,4,720
2023-01-24,18.08333333333333,Partly sunny,Partly sunny,partly_sunny,none,0.0,-2.9791666666666665,3.733333333333333,0,2,2,8,0,4,1,0,1,0,2,3,8,690
2023-01-25,8.875,Sunny,Sunny,sunny,none,0.0,-2.779166666666667,3.0500000000000003,0,1,6,23,0,0,2,0,0,0,9,5,23,910
2023-01-26,0.0,Sunny,Sunny,sunny,none,0.0,-4.408333333333333,2.1375,0,2,15,27,0,1,2,0,1,0,14,6,19,780
2023-01-27,4.5,Sunny,Sunny,sunny,none,0.0,-3.7458333333333336,2.733333333333333,1,0,11,6,47,1,0,0,4,0,7,33,15,850
2023-01-28,76.66666666666667,Overcast,Overcast,overcast,none,0.0124999999999999,-2.9375,3.983333333333333,0,1,8,4,0,1,1,0,0,0,7,6,26,800
2023-01-29,99.79166666666669,Overcast,Overcast,overcast,none,0.05,0.1083333333333333,2.095833333333333,0,0,7,22,0,0,0,0,0,0,8,0,10,650
2023-01-30,98.125,Overcast,Overcast,overcast,none,0.0,0.3875,1.3666666666666665,0,0,1,3,0,0,0,0,0,0,4,0,4,490
2023-01-31,78.58333333333333,Overcast,Overcast,overcast,none,0.0,-0.4041666666666666,1.2875,0,0,1,9,0,0,1,0,1,0,0,4,7,850
2023-02-01,73.75,Overcast,Overcast,overcast,none,0.0166666666666666,-1.2958333333333332,1.95,0,0,10,4,0,0,4,0,0,0,8,0,13,920
2023-02-02,82.875,Overcast,Overcast,overcast,none,0.0041666666666666,-0.8875000000000001,2.704166666666667,1,0,5,0,0,0,0,0,0,0,2,0,3,610
2023-02-03,97.58333333333331,Overcast,Overcast,overcast,none,0.0,-0.7125,2.795833333333333,0,1,3,6,0,0,2,0,2,0,4,1,4,840
2023-02-04,57.583333333333336,Cloudy,Cloudy,cloudy,none,0.0333333333333333,-1.625,2.0375,3,0,5,6,0,0,0,0,1,0,3,4,13,720
2023-02-05,93.75,Overcast,Overcast,overcast,none,0.0,-2.5416666666666665,2.1041666666666665,2,0,6,11,0,0,0,0,0,0,2,2,10,700
2023-02-06,98.0,Overcast,Overcast,overcast,none,0.0,-3.8958333333333335,4.545833333333333,0,0,5,10,0,0,1,0,0,0,11,0,13,870
2023-02-07,99.70833333333331,Overcast,Overcast,overcast,none,0.0,-7.458333333333333,5.679166666666667,0,0,1,28,0,0,0,0,5,0,14,0,3,1030
